time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
37, 26745, 2.498448, 0.000000, 1.425737, 0.000000, 0.172817,0.852687,0.573049,0.000000,0.000000,1.132195,0.964365,0.050681,0.066249,0.000000
38, 29132, 2.764795, 0.000000, 1.389977, 0.000000, 0.201771,0.800716,0.589261,0.000000,0.000000,1.172615,1.004137,0.054216,0.051994,0.000000
39, 38781, 2.637864, 0.000000, 1.150821, 0.000000, 0.167041,0.632968,0.517853,0.000000,0.000000,1.246249,1.070481,0.082331,0.026873,0.000000
40, 56188, 2.503310, 0.000000, 0.883100, 0.000000, 0.231081,0.465573,0.417527,0.000000,0.000000,1.283347,1.112744,0.087990,0.006843,0.000000
41, 69942, 2.575634, 0.000000, 0.755167, 0.000000, 0.372823,0.385951,0.369216,0.000000,0.000000,1.284017,1.127525,0.080289,-0.003915,0.000000
42, 70734, 2.404106, 0.000000, 0.614530, 0.000000, 0.424958,0.304138,0.310392,0.000000,0.000000,1.277869,1.133200,0.064370,-0.009017,0.000000
43, 62648, 2.279275, 0.000000, 0.528689, 0.000000, 0.443765,0.249015,0.279674,0.000000,0.000000,1.274437,1.136782,0.045371,-0.015206,0.000000
44, 52151, 2.414930, 0.000000, 0.571088, 0.000000, 0.425342,0.262126,0.308962,0.000000,0.000000,1.276649,1.143027,0.026976,-0.024765,0.000000
45, 46817, 2.581626, 0.000000, 0.623156, 0.000000, 0.416366,0.285144,0.338012,0.000000,0.000000,1.306234,1.157127,0.016092,-0.039889,0.000000
46, 44642, 2.448815, 0.000000, 0.536146, 0.000000, 0.431880,0.247766,0.288381,0.000000,0.000000,1.322116,1.162613,0.001868,-0.049374,0.000000
47, 39075, 2.357390, 0.000000, 0.468497, 0.000000, 0.488829,0.217005,0.251493,0.000000,0.000000,1.319810,1.159895,-0.014745,-0.050337,0.000000
48, 30320, 2.343272, 0.000000, 1.293762, 0.000000, 0.273813,0.728924,0.564838,0.000000,0.000000,1.308414,1.152219,-0.043471,-0.048029,0.000000
49, 30156, 2.515751, 0.000000, 1.495548, 0.000000, 0.147500,0.854198,0.641350,0.000000,0.000000,1.348642,1.177248,-0.071007,-0.011686,0.000000
50, 33215, 2.820984, 0.000000, 1.417986, 0.000000, 0.195394,0.809572,0.608415,0.000000,0.000000,1.361457,1.189626,-0.083150,-0.002757,0.000000
51, 45273, 2.644777, 0.000000, 1.134167, 0.000000, 0.159565,0.660895,0.473272,0.000000,0.000000,1.419955,1.227728,-0.076393,0.007503,0.000000
52, 66858, 2.491654, 0.000000, 0.847207, 0.000000, 0.235738,0.500304,0.346903,0.000000,0.000000,1.449826,1.250002,-0.068951,0.000488,0.000000
53, 82944, 2.576907, 0.000000, 0.717992, 0.000000, 0.388720,0.428282,0.289710,0.000000,0.000000,1.445315,1.251045,-0.068259,-0.010168,0.000000
54, 82672, 2.372472, 0.000000, 0.563135, 0.000000, 0.441903,0.326906,0.236229,0.000000,0.000000,1.434325,1.246940,-0.067539,-0.025864,0.000000
55, 71032, 2.226152, 0.000000, 0.467263, 0.000000, 0.469155,0.267612,0.199651,0.000000,0.000000,1.421672,1.242708,-0.065121,-0.035137,0.000000
56, 55957, 2.375753, 0.000000, 0.517388, 0.000000, 0.449559,0.298983,0.218405,0.000000,0.000000,1.412207,1.239386,-0.043895,-0.039091,0.000000
57, 48006, 2.575907, 0.000000, 0.582420, 0.000000, 0.438174,0.340820,0.241599,0.000000,0.000000,1.430783,1.249085,0.000502,-0.033255,0.000000
58, 44471, 2.425288, 0.000000, 0.488766, 0.000000, 0.452250,0.279196,0.209570,0.000000,0.000000,1.443032,1.252755,0.043176,-0.029721,0.000000
59, 37791, 2.296764, 0.000000, 0.402711, 0.000000, 0.515017,0.220192,0.182518,0.000000,0.000000,1.439643,1.247398,0.087469,-0.021766,0.000000
60, 27601, 2.279881, 0.000000, 1.304718, 0.000000, 0.257563,0.701474,0.603244,0.000000,0.000000,1.426592,1.236680,0.139192,-0.008844,0.000000
61, 27348, 2.498793, 0.000000, 1.515314, 0.000000, 0.147250,0.809144,0.706170,0.000000,0.000000,1.469310,1.287772,0.195096,0.018679,0.000000
62, 29095, 2.877402, 0.000000, 1.445845, 0.000000, 0.195016,0.766839,0.679006,0.000000,0.000000,1.486666,1.312273,0.222255,0.020747,0.000000
63, 41506, 2.640486, 0.000000, 1.143249, 0.000000, 0.139088,0.611599,0.531650,0.000000,0.000000,1.540732,1.361950,0.204839,0.010984,0.000000
64, 63019, 2.490979, 0.000000, 0.850801, 0.000000, 0.231867,0.454153,0.396648,0.000000,0.000000,1.556158,1.380715,0.173552,-0.006491,0.000000
65, 77686, 2.609363, 0.000000, 0.740107, 0.000000, 0.403676,0.395650,0.344458,0.000000,0.000000,1.546893,1.382495,0.148420,-0.024737,0.000000
66, 75548, 2.332345, 0.000000, 0.571794, 0.000000, 0.438556,0.302561,0.269233,0.000000,0.000000,1.537629,1.376885,0.121523,-0.044950,0.000000
67, 64160, 2.216490, 0.000000, 0.500818, 0.000000, 0.461892,0.267235,0.233583,0.000000,0.000000,1.533107,1.375494,0.080649,-0.079457,0.000000
68, 51479, 2.413198, 0.000000, 0.589510, 0.000000, 0.413547,0.317260,0.272250,0.000000,0.000000,1.532884,1.373694,0.012884,-0.130797,0.000000
69, 47707, 2.625673, 0.000000, 0.649528, 0.000000, 0.415096,0.351692,0.297836,0.000000,0.000000,1.551329,1.376427,-0.043815,-0.165063,0.000000
70, 46726, 2.403116, 0.000000, 0.521839, 0.000000, 0.433485,0.281899,0.239940,0.000000,0.000000,1.557110,1.369011,-0.075302,-0.186159,0.000000
71, 40769, 2.295421, 0.000000, 0.438825, 0.000000, 0.503692,0.241834,0.196991,0.000000,0.000000,1.554896,1.355829,-0.104182,-0.202684,0.000000
72, 30711, 2.298785, 0.000000, 1.371996, 0.000000, 0.216242,0.699320,0.672676,0.000000,0.000000,1.552233,1.334789,-0.138747,-0.226650,0.000000
73, 32382, 2.519085, 0.000000, 1.532756, 0.000000, 0.132388,0.749768,0.782988,0.000000,0.000000,1.588095,1.354425,-0.132687,-0.216804,0.000000
74, 35853, 2.858394, 0.000000, 1.406051, 0.000000, 0.190863,0.678270,0.727780,0.000000,0.000000,1.601819,1.357939,-0.131230,-0.221074,0.000000
75, 50821, 2.632121, 0.000000, 1.081361, 0.000000, 0.153441,0.512603,0.568758,0.000000,0.000000,1.628882,1.384461,-0.096157,-0.195350,0.000000
76, 75506, 2.495192, 0.000000, 0.792591, 0.000000, 0.244815,0.366708,0.425884,0.000000,0.000000,1.635791,1.399529,-0.084026,-0.177561,0.000000
77, 92059, 2.600843, 0.000000, 0.672369, 0.000000, 0.417004,0.307049,0.365320,0.000000,0.000000,1.628099,1.402714,-0.083938,-0.169119,0.000000
78, 88225, 2.317574, 0.000000, 0.503999, 0.000000, 0.458634,0.223630,0.280370,0.000000,0.000000,1.620827,1.403124,-0.083941,-0.166779,0.000000
79, 72654, 2.186748, 0.000000, 0.417417, 0.000000, 0.492746,0.178784,0.238634,0.000000,0.000000,1.613079,1.405857,-0.070083,-0.150460,0.000000
80, 54055, 2.370475, 0.000000, 0.495832, 0.000000, 0.463694,0.210487,0.285345,0.000000,0.000000,1.603808,1.412446,-0.030017,-0.118898,0.000000
81, 44999, 2.620725, 0.000000, 0.589151, 0.000000, 0.454166,0.249854,0.339297,0.000000,0.000000,1.609591,1.429192,0.027499,-0.071970,0.000000
82, 41267, 2.365886, 0.000000, 0.473290, 0.000000, 0.449924,0.205843,0.267447,0.000000,0.000000,1.617199,1.433435,0.055499,-0.043842,0.000000
83, 34245, 2.273733, 0.000000, 0.406451, 0.000000, 0.528428,0.184371,0.222080,0.000000,0.000000,1.617517,1.429961,0.067439,-0.032127,0.000000
84, 24216, 2.299843, 0.000000, 1.409500, 0.000000, 0.209118,0.649048,0.760452,0.000000,0.000000,1.618363,1.423614,0.087833,-0.019763,0.000000
85, 25472, 2.515193, 0.000000, 1.593938, 0.000000, 0.117462,0.721630,0.872308,0.000000,0.000000,1.637666,1.444647,0.115884,-0.001660,0.000000
86, 28212, 2.909577, 0.000000, 1.480284, 0.000000, 0.184709,0.662626,0.817658,0.000000,0.000000,1.652377,1.447406,0.131361,0.005722,0.000000
87, 41579, 2.615070, 0.000000, 1.136993, 0.000000, 0.138435,0.504666,0.632327,0.000000,0.000000,1.666749,1.469253,0.122760,-0.006100,0.000000
88, 62920, 2.480134, 0.000000, 0.843365, 0.000000, 0.236872,0.369538,0.473827,0.000000,0.000000,1.666772,1.479049,0.099918,-0.020254,0.000000
89, 77077, 2.595833, 0.000000, 0.734228, 0.000000, 0.406516,0.317237,0.416991,0.000000,0.000000,1.657968,1.479531,0.085930,-0.027899,0.000000
90, 74359, 2.318442, 0.000000, 0.570117, 0.000000, 0.437634,0.238584,0.331533,0.000000,0.000000,1.650898,1.478122,0.072382,-0.036618,0.000000
91, 63207, 2.229737, 0.000000, 0.510829, 0.000000, 0.459174,0.207201,0.303627,0.000000,0.000000,1.638907,1.478169,0.055853,-0.044224,0.000000
92, 51240, 2.421429, 0.000000, 0.603011, 0.000000, 0.408841,0.240109,0.362901,0.000000,0.000000,1.615374,1.479482,0.020172,-0.060448,0.000000
93, 47993, 2.629529, 0.000000, 0.667382, 0.000000, 0.417978,0.263951,0.403431,0.000000,0.000000,1.599285,1.488377,-0.019064,-0.081649,0.000000
94, 47118, 2.368246, 0.000000, 0.536463, 0.000000, 0.426716,0.203762,0.332701,0.000000,0.000000,1.593594,1.492349,-0.043300,-0.096655,0.000000
95, 41369, 2.285504, 0.000000, 0.467570, 0.000000, 0.499166,0.173286,0.294284,0.000000,0.000000,1.586539,1.493381,-0.064113,-0.104201,0.000000
96, 31642, 2.297927, 0.000000, 1.449019, 0.000000, 0.174167,0.433975,1.015044,0.000000,0.000000,1.583076,1.491744,-0.079525,-0.104802,0.000000
97, 35200, 2.524830, 0.000000, 1.533216, 0.000000, 0.117500,0.445451,1.087765,0.000000,0.000000,1.588896,1.504706,-0.079441,-0.090949,0.000000
98, 40060, 2.857888, 0.000000, 1.369150, 0.000000, 0.195856,0.390609,0.978541,0.000000,0.000000,1.594597,1.507973,-0.073555,-0.082646,0.000000
99, 56944, 2.619222, 0.000000, 1.037055, 0.000000, 0.158946,0.293331,0.743724,0.000000,0.000000,1.608902,1.521308,-0.090847,-0.108748,0.000000
100, 83503, 2.495419, 0.000000, 0.760710, 0.000000, 0.259404,0.214617,0.546092,0.000000,0.000000,1.616978,1.528837,-0.098633,-0.123423,0.000000
101, 99495, 2.610111, 0.000000, 0.653671, 0.000000, 0.428986,0.186602,0.467069,0.000000,0.000000,1.616455,1.527507,-0.098017,-0.124420,0.000000
102, 93568, 2.304762, 0.000000, 0.482394, 0.000000, 0.466003,0.142635,0.339759,0.000000,0.000000,1.619469,1.523993,-0.094468,-0.125255,0.000000
103, 75153, 2.175415, 0.000000, 0.403476, 0.000000, 0.507112,0.125403,0.278073,0.000000,0.000000,1.621157,1.516094,-0.085600,-0.115268,0.000000
104, 54188, 2.375987, 0.000000, 0.496690, 0.000000, 0.470510,0.160407,0.336284,0.000000,0.000000,1.624352,1.501270,-0.063408,-0.096815,0.000000
105, 44952, 2.598550, 0.000000, 0.583352, 0.000000, 0.452861,0.192897,0.390455,0.000000,0.000000,1.633504,1.493602,-0.035318,-0.079917,0.000000
106, 41088, 2.360397, 0.000000, 0.467533, 0.000000, 0.461400,0.165000,0.302533,0.000000,0.000000,1.648882,1.492492,-0.002680,-0.060688,0.000000
107, 33792, 2.248313, 0.000000, 0.394546, 0.000000, 0.533410,0.147226,0.247320,0.000000,0.000000,1.662649,1.490892,0.035137,-0.033128,0.000000
108, 23758, 2.244423, 0.000000, 1.436824, 0.066993, 0.294469,0.711803,0.725021,0.029475,0.037517,1.683074,1.488797,0.095125,0.015546,0.000000
109, 22698, 2.520530, 0.000000, 1.570389, 0.016734, 0.151908,0.733712,0.836677,0.006554,0.010180,1.700007,1.502805,0.091347,-0.022255,0.000000
110, 24571, 2.899149, 0.000000, 1.447191, 0.009789, 0.206748,0.679313,0.767878,0.003807,0.005982,1.705687,1.505690,0.109152,-0.026967,0.000000
111, 36044, 2.591472, 0.000000, 1.101056, 0.005317, 0.150011,0.514283,0.586773,0.002413,0.002904,1.719347,1.524410,0.077537,-0.075851,0.000000
112, 54557, 2.458420, 0.000000, 0.820812, 0.003836, 0.250674,0.378127,0.442685,0.001929,0.001907,1.725808,1.528885,0.051489,-0.096203,0.000000
113, 66159, 2.582642, 0.000000, 0.724807, 0.002990, 0.421802,0.331050,0.393757,0.001577,0.001413,1.721910,1.527312,0.033559,-0.108683,0.000000
114, 63093, 2.271425, 0.000000, 0.563987, 0.003703, 0.447482,0.258538,0.305449,0.001982,0.001721,1.719971,1.527610,0.019457,-0.122888,0.000000
115, 52815, 2.182316, 0.000000, 0.512415, 0.002642, 0.466174,0.228665,0.283750,0.001379,0.001263,1.709760,1.528897,-0.014392,-0.155925,0.000000
116, 42351, 2.398597, 0.000000, 0.625144, 0.002183, 0.408444,0.274876,0.350268,0.001106,0.001076,1.687949,1.536066,-0.088386,-0.221772,0.000000
117, 40145, 2.607000, 0.000000, 0.695531, 0.003490, 0.410437,0.307054,0.388477,0.001738,0.001752,1.670293,1.549719,-0.166912,-0.289029,0.000000
118, 40316, 2.361494, 0.000000, 0.568465, 0.004286, 0.423058,0.259296,0.309169,0.002153,0.002133,1.666250,1.552797,-0.221052,-0.324273,0.000000
119, 35995, 2.281095, 0.000000, 0.503458, 0.003145, 0.489290,0.242275,0.261183,0.001547,0.001598,1.666748,1.554946,-0.259391,-0.356611,0.000000
120, 28182, 2.303385, 0.000000, 1.490054, 0.192183, 0.446846,0.641730,0.848324,0.090129,0.102054,1.664904,1.560630,-0.301718,-0.390832,0.000000
121, 23984, 2.502418, 0.000000, 1.482298, 0.074442, 0.236408,0.581559,0.900739,0.033914,0.040528,1.751897,1.560186,-0.536029,-0.695671,0.000000
122, 26218, 2.762720, 0.000000, 1.333167, 0.046595, 0.262491,0.511256,0.821910,0.020860,0.025735,1.777770,1.561965,-0.609548,-0.801802,0.000000
123, 34987, 2.569783, 0.000000, 1.039590, 0.023384, 0.212479,0.397899,0.641692,0.010299,0.013085,1.819145,1.562131,-0.674172,-0.898954,0.000000
124, 48710, 2.450626, 0.000000, 0.774929, 0.009803, 0.275405,0.292836,0.482093,0.004456,0.005348,1.842131,1.556566,-0.708499,-0.949793,0.000000
125, 57411, 2.567940, 0.000000, 0.663112, 0.001840, 0.420059,0.250311,0.412801,0.000969,0.000871,1.848817,1.549434,-0.714439,-0.959399,0.000000
126, 54934, 2.310737, 0.000000, 0.513450, 0.002398, 0.461736,0.200407,0.313043,0.001281,0.001116,1.849777,1.543929,-0.709144,-0.951583,0.000000
127, 45377, 2.193071, 0.000000, 0.455203, 0.001940, 0.492166,0.187783,0.267420,0.001064,0.000875,1.853802,1.534383,-0.697955,-0.934722,0.000000
128, 34344, 2.347775, 0.000000, 0.549642, 0.002061, 0.462031,0.233692,0.315950,0.001134,0.000927,1.862496,1.520353,-0.673254,-0.896781,0.000000
129, 28915, 2.532008, 0.000000, 0.657814, 0.002872, 0.442504,0.283309,0.374505,0.001624,0.001248,1.875397,1.507996,-0.636613,-0.842853,0.000000
130, 26833, 2.345843, 0.000000, 0.602657, 0.003287, 0.426117,0.260112,0.342545,0.001807,0.001480,1.877858,1.493790,-0.597448,-0.790193,0.000000
131, 23836, 2.286709, 0.000000, 0.579596, 0.003222, 0.466018,0.248087,0.331509,0.001814,0.001408,1.875235,1.483991,-0.554863,-0.746302,0.000000
132, 19678, 2.325744, 0.000000, 1.581737, 0.024741, 0.183454,0.792769,0.788968,0.011891,0.012850,1.871137,1.473104,-0.498052,-0.694679,0.000000
133, 22561, 2.513408, 0.000000, 1.627308, 0.008085, 0.123975,0.832254,0.795054,0.004589,0.003496,1.879894,1.473341,-0.518397,-0.731326,0.000000
134, 26847, 2.762990, 0.000000, 1.436223, 0.005347, 0.189183,0.746456,0.689767,0.003194,0.002154,1.877594,1.467436,-0.503548,-0.719415,0.000000
135, 38759, 2.549240, 0.000000, 1.115897, 0.003087, 0.168864,0.583357,0.532541,0.001833,0.001254,1.879106,1.475818,-0.547290,-0.767995,0.000000
136, 56334, 2.445042, 0.000000, 0.850033, 0.002109, 0.251766,0.443807,0.406226,0.001267,0.000842,1.882009,1.481384,-0.590380,-0.815622,0.000000
137, 68367, 2.542762, 0.000000, 0.733801, 0.002050, 0.395644,0.384496,0.349304,0.001170,0.000880,1.876843,1.481778,-0.623871,-0.845051,0.000000
138, 67494, 2.323481, 0.000000, 0.591646, 0.002143, 0.428468,0.315262,0.276383,0.001219,0.000924,1.867879,1.481400,-0.652156,-0.868810,0.000000
139, 59334, 2.257475, 0.000000, 0.541709, 0.001778, 0.448647,0.285197,0.256512,0.000998,0.000780,1.850408,1.479946,-0.704191,-0.913460,0.000000
140, 50011, 2.399632, 0.000000, 0.607227, 0.001217, 0.413869,0.315945,0.291282,0.000667,0.000550,1.824525,1.480242,-0.787729,-0.991821,0.000000
141, 46589, 2.539312, 0.000000, 0.647994, 0.000982, 0.419198,0.333004,0.314990,0.000559,0.000423,1.807139,1.489979,-0.874716,-1.085344,0.000000
142, 44877, 2.363728, 0.000000, 0.556203, 0.000784, 0.429374,0.290628,0.265576,0.000442,0.000342,1.796473,1.498720,-0.924652,-1.146842,0.000000
143, 39800, 2.295528, 0.000000, 0.503116, 0.000610, 0.478417,0.268993,0.234123,0.000366,0.000244,1.779510,1.505099,-0.954680,-1.182875,0.000000
144, 32129, 2.310094, 0.000000, 1.458050, 0.021812, 0.196240,0.929878,0.528173,0.011941,0.009871,1.752959,1.512395,-0.967813,-1.200599,0.000000
145, 35553, 2.511209, 0.000000, 1.488115, 0.005182, 0.137063,0.972081,0.516034,0.002922,0.002260,1.745919,1.519636,-1.000720,-1.237656,0.000000
146, 40316, 2.808364, 0.000000, 1.325149, 0.002834, 0.207759,0.876690,0.448458,0.001554,0.001279,1.743399,1.524251,-1.003129,-1.241464,0.000000
147, 56434, 2.590531, 0.000000, 1.001606, 0.001406, 0.170411,0.669758,0.331848,0.000844,0.000562,1.771147,1.525050,-1.006619,-1.257530,0.000000
148, 81940, 2.477642, 0.000000, 0.724334, 0.000583, 0.269368,0.485208,0.239126,0.000394,0.000189,1.787903,1.523316,-1.013435,-1.270337,0.000000
149, 97205, 2.584754, 0.000000, 0.612414, 0.000269, 0.435934,0.410676,0.201738,0.000209,0.000059,1.787868,1.519363,-1.012973,-1.266279,0.000000
150, 91361, 2.280962, 0.000000, 0.446444, 0.000444, 0.476462,0.295941,0.150503,0.000379,0.000065,1.785567,1.515074,-1.008663,-1.259935,0.000000
151, 72417, 2.141224, 0.000000, 0.364622, 0.000407, 0.524987,0.236704,0.127918,0.000323,0.000084,1.784102,1.506335,-0.998872,-1.243853,0.000000
152, 49955, 2.321529, 0.000000, 0.452192, 0.000302, 0.499770,0.290228,0.161964,0.000232,0.000070,1.789414,1.490151,-0.964686,-1.203502,0.000000
153, 38761, 2.551353, 0.000000, 0.559847, 0.000471, 0.470653,0.356069,0.203778,0.000316,0.000155,1.818957,1.473325,-0.919998,-1.162909,0.000000
154, 34176, 2.335030, 0.000000, 0.477863, 0.000796, 0.460440,0.302432,0.175431,0.000533,0.000262,1.845007,1.469335,-0.890093,-1.141987,0.000000
155, 28175, 2.251145, 0.000000, 0.440402, 0.000623, 0.519929,0.280117,0.160285,0.000435,0.000188,1.861790,1.468243,-0.859229,-1.119232,0.000000
156, 20489, 2.275709, 0.000000, 1.548679, 0.001166, 0.176729,1.047095,0.501583,0.000598,0.000569,1.875653,1.465553,-0.813497,-1.083680,0.000000
157, 22478, 2.507341, 0.000000, 1.693443, 0.000504, 0.120340,1.136677,0.556766,0.000311,0.000193,1.900215,1.470826,-0.789250,-1.078576,0.000000
158, 25261, 2.864297, 0.000000, 1.548329, 0.000490, 0.185780,1.043140,0.505190,0.000295,0.000195,1.908986,1.466966,-0.765697,-1.068261,0.000000
159, 38773, 2.536946, 0.000000, 1.157763, 0.000603, 0.139427,0.782445,0.375318,0.000386,0.000218,1.922520,1.474733,-0.795530,-1.101979,0.000000
160, 59817, 2.407928, 0.000000, 0.854234, 0.000697, 0.249143,0.577668,0.276566,0.000476,0.000221,1.921534,1.477012,-0.823087,-1.122560,0.000000
161, 73182, 2.522191, 0.000000, 0.745096, 0.000764, 0.412711,0.504678,0.240418,0.000481,0.000283,1.911558,1.476826,-0.844522,-1.133538,0.000000
162, 70883, 2.244375, 0.000000, 0.576871, 0.000791, 0.436536,0.396507,0.180364,0.000541,0.000250,1.900356,1.475495,-0.866809,-1.148089,0.000000
