time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
437, 881, 2.820658, 2.488082, 1.311063, 0.016345, 0.348468,0.009081,1.301982,0.008173,0.008173,1.989933,2.260389,2.275818,2.004622,0.000000
438, 876, 2.636986, 2.464612, 1.128993, 0.015525, 0.365297,0.009132,1.119861,0.007763,0.007763,1.999337,2.255381,2.292903,1.991627,0.000000
439, 809, 2.652658, 2.463535, 1.070489, 0.014833, 0.388133,0.007934,1.062556,0.007417,0.007417,2.030425,2.239433,2.331161,1.967725,0.000000
440, 750, 2.690667, 2.494667, 1.061175, 0.011733, 0.357333,0.008692,1.052484,0.005867,0.005867,2.061717,2.225282,2.373783,1.941452,0.000000
441, 734, 2.741144, 2.513624, 1.026961, 0.018529, 0.385559,0.020320,1.006641,0.009264,0.009264,2.066077,2.230350,2.397908,1.926606,0.000000
442, 715, 2.675524, 2.504895, 0.925789, 0.023497, 0.425175,0.009880,0.915909,0.011748,0.011748,2.042567,2.256632,2.391478,1.936483,0.000000
443, 632, 2.599684, 2.477848, 0.906979, 0.020253, 0.471519,0.007531,0.899447,0.010127,0.010127,2.032570,2.265858,2.393640,1.933736,0.000000
444, 500, 2.536000, 2.468000, 2.170979, 0.073600, 0.232000,1.158159,1.012820,0.036800,0.036800,2.033303,2.272582,2.406581,1.928264,0.000000
445, 497, 2.720322, 2.468813, 2.333297, 0.019316, 0.118712,1.729137,0.604160,0.009658,0.009658,2.018561,2.277964,2.376134,1.949812,0.000000
446, 530, 3.124528, 2.477358, 2.238644, 0.012075, 0.169811,1.808154,0.430489,0.006038,0.006038,2.012148,2.294214,2.351690,1.984753,0.000000
447, 727, 2.828061, 2.492435, 1.792209, 0.024209, 0.129298,1.557522,0.234687,0.012105,0.012105,2.024222,2.293849,2.367306,1.980672,0.000000
448, 1021, 2.777669, 2.506366, 1.402192, 0.018022, 0.232125,1.282297,0.119895,0.009011,0.009011,2.042706,2.268733,2.395188,1.945258,0.000000
449, 1226, 2.888254, 2.499184, 1.254402, 0.022186, 0.398858,1.173086,0.081316,0.011093,0.011093,2.040545,2.270272,2.401124,1.938668,0.000000
450, 1178, 2.550934, 2.501698, 1.000070, 0.029202, 0.437182,0.956933,0.043137,0.014601,0.014601,2.045129,2.267746,2.410415,1.931272,0.000000
451, 937, 2.497332, 2.514408, 0.943963, 0.012807, 0.446105,0.934110,0.009853,0.006403,0.006403,2.059265,2.266071,2.431386,1.922497,0.000000
452, 727, 2.745530, 2.530949, 1.061144, 0.022008, 0.389271,1.042462,0.018682,0.011004,0.011004,2.072132,2.280148,2.451441,1.929507,0.000000
453, 652, 3.016871, 2.519939, 1.126315, 0.029448, 0.411043,1.099969,0.026346,0.014724,0.014724,2.088688,2.267380,2.439810,1.944772,0.000000
454, 612, 2.846405, 2.477124, 0.977450, 0.041830, 0.428105,0.960895,0.016556,0.020915,0.020915,2.092181,2.257966,2.430445,1.948101,0.000000
455, 534, 2.741573, 2.488764, 0.923982, 0.047940, 0.494382,0.873881,0.050101,0.023970,0.023970,2.068819,2.264856,2.401993,1.960546,0.000000
456, 396, 2.699495, 2.532828, 2.309278, 0.026263, 0.199495,0.860369,1.448909,0.013131,0.013131,2.060848,2.269711,2.370906,1.988980,0.000000
457, 387, 2.780362, 2.514212, 2.690054, 0.002067, 0.108527,0.584288,2.105766,0.001034,0.001034,2.094388,2.249480,2.374572,1.998132,0.000000
458, 409, 3.146699, 2.518337, 2.714689, 0.003912, 0.088020,0.428762,2.285927,0.001956,0.001956,2.085189,2.234250,2.353831,1.994308,0.000000
459, 589, 2.989813, 2.512733, 2.159114, 0.010866, 0.113752,0.286712,1.872402,0.005433,0.005433,2.051643,2.251160,2.350237,1.981676,0.000000
460, 873, 2.769759, 2.495991, 1.674106, 0.013746, 0.203895,0.149232,1.524874,0.006873,0.006873,2.055241,2.252087,2.370357,1.965876,0.000000
461, 1085, 2.831336, 2.483871, 1.486191, 0.016221, 0.363134,0.098828,1.387363,0.008111,0.008111,2.074622,2.241536,2.387303,1.957334,0.000000
462, 1055, 2.564929, 2.488152, 1.292103, 0.013649, 0.371564,0.117680,1.174423,0.006825,0.006825,2.088494,2.241205,2.386843,1.971348,0.000000
463, 940, 2.531915, 2.488298, 1.188347, 0.006809, 0.352128,0.142255,1.046092,0.003404,0.003404,2.104871,2.219304,2.412511,1.939356,0.000000
464, 847, 2.778040, 2.484061, 1.302984, 0.002834, 0.295159,0.197522,1.105463,0.001417,0.001417,2.118376,2.202513,2.441990,1.905868,0.000000
465, 885, 2.978531, 2.483616, 1.357468, 0.005424, 0.288136,0.223488,1.133981,0.002712,0.002712,2.101526,2.232339,2.411600,1.950275,0.000000
