time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
37, 18162, 2.462724, 1.000000, 1.915741, 0.000000, 0.144147,1.004895,0.910846,0.000000,0.000000,1.214376,1.147407,0.129490,-0.124023,0.000000
38, 19562, 2.875677, 1.000000, 1.824421, 0.000000, 0.177845,0.955584,0.868837,0.000000,0.000000,1.246210,1.145672,0.130623,-0.115879,0.000000
39, 33388, 2.406523, 1.000000, 1.336066, 0.000000, 0.113184,0.698989,0.637077,0.000000,0.000000,1.262077,1.185057,0.137833,-0.115990,0.000000
40, 54355, 2.303854, 1.000000, 0.983489, 0.000000, 0.242977,0.511910,0.471580,0.000000,0.000000,1.261688,1.205001,0.136530,-0.112623,0.000000
41, 67887, 2.426960, 1.000000, 0.862575, 0.000000, 0.398898,0.445698,0.416877,0.000000,0.000000,1.257129,1.222881,0.139505,-0.109577,0.000000
42, 67533, 2.182592, 1.000000, 0.677809, 0.000000, 0.415190,0.345189,0.332620,0.000000,0.000000,1.253564,1.233448,0.144253,-0.108094,0.000000
43, 60913, 2.185691, 1.000000, 0.635957, 0.000000, 0.431468,0.321853,0.314104,0.000000,0.000000,1.260139,1.249817,0.145005,-0.114609,0.000000
44, 55133, 2.341084, 1.000000, 0.693721, 0.000000, 0.378013,0.349277,0.344444,0.000000,0.000000,1.276551,1.290988,0.142913,-0.130493,0.000000
45, 57080, 2.476419, 1.000000, 0.689791, 0.000000, 0.417852,0.343977,0.345814,0.000000,0.000000,1.284233,1.328078,0.145404,-0.142038,0.000000
46, 58358, 2.220433, 1.000000, 0.516022, 0.000000, 0.438826,0.249906,0.266116,0.000000,0.000000,1.278722,1.358802,0.154058,-0.148495,0.000000
47, 51336, 2.155076, 1.000000, 0.427818, 0.000000, 0.523648,0.198680,0.229138,0.000000,0.000000,1.266888,1.387254,0.169222,-0.159117,0.000000
48, 37961, 2.166302, 1.000000, 1.544606, 0.000000, 0.245146,0.735251,0.809355,0.000000,0.000000,1.245259,1.423074,0.187543,-0.161477,0.000000
49, 39061, 2.402115, 1.000000, 1.646779, 0.000000, 0.177876,0.787250,0.859529,0.000000,0.000000,1.250058,1.451000,0.195832,-0.163652,0.000000
50, 41492, 2.781741, 1.000000, 1.540117, 0.000000, 0.228526,0.734842,0.805275,0.000000,0.000000,1.252043,1.476602,0.197751,-0.156968,0.000000
51, 62299, 2.457022, 1.000000, 1.103255, 0.000000, 0.153197,0.533900,0.569355,0.000000,0.000000,1.276017,1.481144,0.189046,-0.145816,0.000000
52, 96668, 2.334692, 1.000000, 0.746458, 0.000000, 0.286372,0.364887,0.381570,0.000000,0.000000,1.289212,1.474909,0.189939,-0.142847,0.000000
53, 115185, 2.445449, 1.000000, 0.626917, 0.000000, 0.457238,0.309815,0.317102,0.000000,0.000000,1.296489,1.466938,0.190285,-0.141575,0.000000
54, 107858, 2.122633, 1.000000, 0.418479, 0.000000, 0.489134,0.208758,0.209721,0.000000,0.000000,1.307593,1.465180,0.184510,-0.141488,0.000000
55, 83630, 2.011945, 1.000000, 0.314445, 0.000000, 0.558663,0.163118,0.151327,0.000000,0.000000,1.329489,1.452442,0.181191,-0.135705,0.000000
56, 53815, 2.198774, 1.000000, 0.406707, 0.000000, 0.539106,0.215481,0.191226,0.000000,0.000000,1.380959,1.418005,0.172840,-0.121881,0.000000
57, 39737, 2.413494, 1.000000, 0.514909, 0.000000, 0.501598,0.278249,0.236660,0.000000,0.000000,1.438646,1.366714,0.157096,-0.102450,0.000000
58, 34373, 2.139877, 1.000000, 0.365652, 0.000000, 0.494225,0.196930,0.168722,0.000000,0.000000,1.460947,1.343958,0.155152,-0.087172,0.000000
59, 26034, 2.078897, 1.000000, 0.278173, 0.000000, 0.600714,0.153280,0.124893,0.000000,0.000000,1.469437,1.345633,0.156275,-0.075269,0.000000
60, 15367, 2.095139, 1.000000, 1.584962, 0.000000, 0.240385,0.837673,0.747289,0.000000,0.000000,1.470658,1.347805,0.171344,-0.048725,0.000000
61, 14787, 2.447758, 1.000000, 1.929653, 0.000000, 0.151282,1.010627,0.919026,0.000000,0.000000,1.504509,1.360376,0.181199,-0.047092,0.000000
62, 14790, 3.028465, 1.000000, 1.947684, 0.000000, 0.186951,1.017554,0.930129,0.000000,0.000000,1.522234,1.372938,0.189325,-0.040397,0.000000
63, 26846, 2.398011, 1.000000, 1.382161, 0.000000, 0.082247,0.721479,0.660682,0.000000,0.000000,1.525888,1.415502,0.191965,-0.057036,0.000000
64, 45651, 2.286741, 1.000000, 0.993964, 0.000000, 0.242382,0.514751,0.479213,0.000000,0.000000,1.517997,1.427724,0.180665,-0.061887,0.000000
65, 56774, 2.437313, 1.000000, 0.896736, 0.000000, 0.410875,0.462738,0.433998,0.000000,0.000000,1.518523,1.434444,0.179408,-0.064740,0.000000
66, 55780, 2.139243, 1.000000, 0.695821, 0.000000, 0.412944,0.356803,0.339018,0.000000,0.000000,1.528061,1.436985,0.179686,-0.066627,0.000000
67, 50143, 2.153980, 1.000000, 0.676507, 0.000000, 0.430509,0.344497,0.332010,0.000000,0.000000,1.558128,1.449316,0.183375,-0.074426,0.000000
68, 45909, 2.336514, 1.000000, 0.778619, 0.000000, 0.357250,0.392365,0.386255,0.000000,0.000000,1.583113,1.484444,0.196247,-0.087851,0.000000
